都道府県,地域名,0_常住地による人口（夜間人口）,001_従業も通学もしていない,002_自市区町村で従業・通学,0021_自宅で従業,0022_自宅外の自市区町村で従業・通学,003_他市区町村で従業・通学,0031_自市内他区で従業・通学,0032_県内他市町村で従業・通学,0033_他県で従業・通学,0034_従業・通学市区町村「不詳・外国」,004_従業地・通学地「不詳」,0R1_（再掲）流出人口,1_従業地・通学地による人口（昼間人口）,101_うち他市区町村に常住,1011_自市内他区に常住,1012_県内他市町村に常住,1013_他県に常住,102_うち従業地・通学地「不詳」又は従業・通学市区町村「不詳・外国」で当地に常住している者,1R1_（再掲）流入人口,
三重県,紀宝町,10321,4059,2984,506,2478,2658,0,1094,1494,70,620,2588,9000,1267,0,606,661,690,1267,87.20085
滋賀県,滋賀県,1413610,436071,491809,54465,437344,323588,0,230670,86976,5942,162142,86976,1369233,273269,0,230670,42599,168084,42599,96.86073
滋賀県,大津市,345070,108230,112007,11331,100676,74027,0,29623,42904,1500,50806,72527,313359,40816,0,25673,15143,52306,40816,90.81027
滋賀県,彦根市,113647,34371,45382,4044,41338,22198,0,18869,2921,408,11696,21790,113885,22028,0,19406,2622,12104,22028,100.20942
滋賀県,長浜市,113636,36233,55954,5372,50582,13425,0,10839,2309,277,8024,13148,110884,10396,0,9279,1117,8301,10396,97.57823
滋賀県,近江八幡市,81122,26428,25461,3337,22124,22700,0,19234,3025,441,6533,22259,73849,14986,0,14146,840,6974,14986,91.03449
滋賀県,草津市,143913,39143,42358,4051,38307,35137,0,23105,11349,683,27275,34454,153844,44385,0,33106,11279,27958,44385,106.9007
滋賀県,守山市,83236,25088,24402,2802,21600,25841,0,20275,5332,234,7905,25607,74903,17274,0,15380,1894,8139,17274,89.98871
滋賀県,栗東市,68820,19581,19505,2099,17406,21961,0,17372,4218,371,7773,21590,67551,20321,0,18317,2004,8144,20321,98.15606
滋賀県,甲賀市,88358,26917,37195,3990,33205,14784,0,11559,2839,386,9462,14398,89014,15054,0,12922,2132,9848,15054,100.74243
滋賀県,野洲市,50513,16337,14285,2029,12256,15579,0,12519,2853,207,4312,15372,52035,16894,0,15066,1828,4519,16894,103.01309
滋賀県,湖南市,54460,16346,17590,1695,15895,14796,0,12915,1640,241,5728,14555,53106,13201,0,12459,742,5969,13201,97.51377
滋賀県,高島市,46377,17155,22456,3328,19128,4675,0,2622,1933,120,2091,4555,44050,2228,0,1838,390,2211,2228,94.98243
滋賀県,東近江市,112819,35723,42164,5098,37066,25091,0,22227,2528,336,9841,24755,106988,18924,0,18023,901,10177,18924,94.83154
滋賀県,米原市,37225,12196,11785,1588,10197,11032,0,9076,1697,259,2212,10773,34796,8344,0,7532,812,2471,8344,93.47482
滋賀県,日野町,20964,6421,6616,1171,5445,5553,0,5096,335,122,2374,5431,21575,6042,0,5824,218,2496,6042,102.91452
滋賀県,竜王町,11789,3423,4095,681,3414,3834,0,3442,349,43,437,3791,17222,9224,0,8896,328,480,9224,146.08533
滋賀県,愛荘町,20893,5511,5690,902,4788,6280,0,5775,366,139,3412,6141,20640,5888,0,5691,197,3551,5888,98.78907
滋賀県,豊郷町,7132,2179,1583,287,1296,2239,0,2066,122,51,1131,2188,6965,2021,0,1989,32,1182,2021,97.65844
滋賀県,甲良町,6362,2001,1397,363,1034,2177,0,1953,114,110,787,2067,6188,1893,0,1857,36,897,1893,97.26501
滋賀県,多賀町,7274,2788,1884,297,1587,2259,0,2103,142,14,343,2245,8379,3350,0,3266,84,357,3350,115.19109
京都府,京都府,2578087,784941,698796,113626,585170,609641,227956,224134,145431,12120,484709,145431,2622355,641789,227956,224134,189699,496829,189699,101.71709
京都府,京都市,1463723,409468,354302,63383,290919,340923,227956,40552,65709,6706,359030,106261,1586326,456820,227956,92979,135885,365736,228864,108.37611
京都府,京都市北区,117165,32254,29933,6249,23684,27743,22294,1554,3357,538,27235,27205,120786,30826,16373,3848,10605,27773,30826,103.09051
京都府,京都市上京区,83832,20621,20689,4835,15854,20640,16205,1092,3002,341,21882,20299,99271,35738,19246,4767,11725,22223,35738,118.4166
京都府,京都市左京区,166039,47061,48829,7789,41040,32188,23642,1863,6058,625,37961,31563,174471,39995,20528,5069,14398,38586,39995,105.07832
京都府,京都市中京区,110488,27255,26858,6051,20807,28172,20187,2096,5509,380,28203,27792,152398,69702,41243,11514,16945,28583,69702,137.93172
京都府,京都市東山区,36602,9889,8886,2547,6339,8014,5773,566,1479,196,9813,7818,51808,23024,12658,3481,6885,10009,23024,141.54418
京都府,京都市下京区,82784,19324,19860,4424,15436,21182,14181,1772,4889,340,22418,20842,133059,71117,35179,13039,22899,22758,71117,160.73033
京都府,京都市南区,101970,27787,24955,3937,21018,23492,14063,3565,5364,500,25736,22992,136438,57460,28480,13925,15055,26236,57460,133.8021
京都府,京都市右京区,202047,57844,48715,8130,40585,47534,35283,4362,6924,965,47954,46569,190884,35406,19682,7258,8466,48919,35406,94.47505
京都府,京都市伏見区,277858,82125,64748,8990,55758,61491,32083,15126,12922,1360,69494,60131,274488,56761,18667,21004,17090,70854,56761,98.78715
京都府,京都市山科区,135101,41591,29566,5022,24544,30878,19381,2552,8220,725,33066,30153,124517,19569,7979,3001,8589,33791,19569,92.16586
京都府,京都市西京区,149837,43717,31263,5409,25854,39589,24864,6004,7985,736,35268,38853,128206,17222,7921,6073,3228,36004,17222,85.56365
京都府,福知山市,77306,24433,38718,3948,34770,6369,0,4581,1665,123,7786,6246,81268,10208,0,6256,3952,7909,10208,105.12509
京都府,舞鶴市,80336,27821,39653,3381,36272,5820,0,3715,1924,181,7042,5639,78703,4006,0,2675,1331,7223,4006,97.96729
京都府,綾部市,31846,12178,13479,1957,11522,4695,0,4339,290,66,1494,4629,33071,5854,0,5459,395,1560,5854,103.84664
京都府,宇治市,179630,60519,45665,5643,40022,48477,0,38547,8943,987,24969,47490,157716,25576,0,20054,5522,25956,25576,87.80048
京都府,宮津市,16758,6610,6708,1401,5307,2409,0,2242,93,74,1031,2335,17931,3508,0,3387,121,1105,3508,106.99964
京都府,亀岡市,86174,26682,28269,3976,24293,18678,0,15577,2656,445,12545,18233,75448,7507,0,6071,1436,12990,7507,87.55309
京都府,城陽市,74607,26538,16513,2506,14007,21793,0,17775,3444,574,9763,21219,64455,11067,0,9366,1701,10337,11067,86.3927
京都府,向日市,56859,19256,10208,1924,8284,21086,0,16101,4694,291,6309,20795,45207,9143,0,7199,1944,6600,9143,79.5072
京都府,長岡京市,80608,28537,20250,2796,17454,26330,0,17055,8988,287,5491,26043,73444,18879,0,12150,6729,5778,18879,91.11254
京都府,八幡市,70433,23948,15011,2234,12777,19606,0,9045,10021,540,11868,19066,63941,12574,0,6664,5910,12408,12574,90.78273
京都府,京田辺市,73753,22103,18429,2245,16184,21778,0,12515,8847,416,11443,21362,72948,20557,0,10328,10229,11859,20557,98.90852
京都府,京丹後市,50860,17443,26061,5170,20891,3917,0,2428,1311,178,3439,3739,49491,2370,0,1894,476,3617,2370,97.3083
京都府,南丹市,31629,11174,12490,2327,10163,6029,0,5417,501,111,1936,5918,33176,7465,0,6440,1025,2047,7465,104.89108
京都府,木津川市,77907,25669,17954,2825,15129,24635,0,9504,14819,312,9649,24323,62661,9077,0,4624,4453,9961,9077,80.43051
京都府,大山崎町,15953,5735,3025,545,2480,6429,0,4139,2210,80,764,6349,13504,3900,0,2160,1740,844,3900,84.64866
京都府,久御山町,15250,4775,4566,875,3691,3863,0,3175,597,91,2046,3772,28497,17019,0,14146,2873,2137,17019,186.86557
京都府,井手町,7406,2617,1504,351,1153,2088,0,1649,363,76,1197,2012,6969,1575,0,1320,255,1273,1575,94.09938
京都府,宇治田原町,8911,2515,2831,601,2230,2579,0,2042,428,109,986,2470,9217,2776,0,2354,422,1095,2776,103.43396
京都府,笠置町,1144,535,227,60,167,326,0,172,147,7,56,319,1039,214,0,155,59,63,214,90.82168
京都府,和束町,3478,1423,1146,589,557,842,0,562,261,19,67,823,3081,426,0,343,83,86,426,88.58539
京都府,精華町,36198,11615,7584,1253,6331,13398,0,6432,6743,223,3601,13175,29937,6914,0,4076,2838,3824,6914,82.70346
京都府,南山城村,2391,1001,583,241,342,656,0,191,436,29,151,627,2104,340,0,174,166,180,340,87.99665
京都府,京丹波町,12907,4894,5090,1236,3854,2387,0,2132,193,62,536,2325,12241,1659,0,1557,102,598,1659,94.84001
京都府,伊根町,1928,826,826,237,589,265,0,261,2,2,11,263,1888,223,0,218,5,13,223,97.92531
京都府,与謝野町,20092,6626,7704,1922,5782,4263,0,3986,146,131,1499,4132,18092,2132,0,2085,47,1630,2132,90.04579
大阪府,大阪府,8837685,2674581,1956248,268811,1687437,2346116,516738,1517772,257988,53618,1860740,257988,9182101,2636914,516738,1517772,602404,1914358,602404,103.89713
大阪府,大阪市,2752412,712787,509934,87590,422344,703541,451872,169766,66303,15600,826150,236069,3534521,1470050,451872,627456,390722,841750,1018178,128.4154
大阪府,大阪市都島区,107904,28348,17470,3295,14175,31144,21439,6330,2772,603,30942,30541,104863,27500,11307,11519,4674,31545,27500,97.18175
大阪府,大阪市福島区,79328,18324,14351,2650,11701,24629,17111,3702,3433,383,22024,24246,91295,36213,12479,12722,11012,22407,36213,115.08547
大阪府,大阪市此花区,65251,17952,13148,1718,11430,16050,11229,2321,2030,470,18101,15580,82546,32875,11728,12013,9134,18571,32875,126.50534
大阪府,大阪市西区,105862,20245,20314,4100,16214,27225,20729,3747,2271,478,38078,26747,179332,100217,30903,40157,29157,38556,100217,169.40167
大阪府,大阪市港区,80948,21444,15816,2533,13283,20583,15344,3045,1648,546,23105,20037,84560,23649,9578,8898,5173,23651,23649,104.46212
大阪府,大阪市大正区,62083,18272,13272,1947,11325,14263,10321,2341,1094,507,16276,13756,65038,16711,7267,6386,3058,16783,16711,104.75976
大阪府,大阪市天王寺区,82148,18927,14558,3231,11327,23585,15479,5328,2407,371,25078,23214,118934,60000,20197,27015,12788,25449,60000,144.78015
大阪府,大阪市浪速区,75504,12938,9052,2123,6929,14477,10788,2396,1030,263,39037,14214,106527,45237,15297,20159,9781,39300,45237,141.08789
大阪府,大阪市西淀川区,95864,25862,19821,2435,17386,25163,14861,4180,5465,657,25018,24506,100039,28681,8630,8977,11074,25675,28681,104.35513
大阪府,大阪市東淀川区,177120,45543,31561,4619,26942,46023,24589,15607,4899,928,53993,45095,168784,36759,8455,19269,9035,54921,36759,95.29359
大阪府,大阪市東成区,84906,21016,13986,3290,10696,24803,16756,5881,1650,516,25101,24287,80991,20372,8232,8443,3697,25617,20372,95.38902
大阪府,大阪市生野区,127309,33652,21861,5269,16592,26724,17160,6895,1832,837,45072,25887,124269,22847,10311,9703,2833,45909,22847,97.61211
大阪府,大阪市旭区,89670,26538,14209,2984,11225,24878,15253,7180,1873,572,24045,24306,82391,17027,6912,7488,2627,24617,17027,91.88246
大阪府,大阪市城東区,169043,47239,28288,5170,23118,52582,34210,13125,4135,1112,40934,51470,148887,31314,12331,13739,5244,42046,31314,88.07641
大阪府,大阪市阿倍野区,110995,30897,19312,3838,15474,33636,22777,7433,2794,632,27150,33004,117909,39918,15021,18410,6487,27782,39918,106.22911
大阪府,大阪市住吉区,153056,43976,26254,4264,21990,40450,26603,10612,2308,927,42376,39523,140933,27400,9220,14829,3351,43303,27400,92.07937
大阪府,大阪市東住吉区,127849,38437,22331,4525,17806,34661,23611,8078,2172,800,32420,33861,114736,20748,9658,8953,2137,33220,20748,89.74337
大阪府,大阪市西成区,106111,30751,14509,2758,11751,17050,12114,3241,1006,689,43801,16361,109053,19303,9148,7727,2428,44490,19303,102.77257
大阪府,大阪市淀川区,183444,43966,36747,5476,31271,48330,26425,13293,7596,1016,54401,47314,226413,90283,18940,41544,29799,55417,90283,123.4235
大阪府,大阪市鶴見区,112691,31276,21736,3239,18497,33739,19299,11354,2371,715,25940,33024,98489,18822,6872,9774,2176,26655,18822,87.3974
大阪府,大阪市住之江区,120072,35637,25486,2873,22613,26496,17881,6202,1699,714,32453,25782,139732,45442,17603,20707,7132,33167,45442,116.37351
大阪府,大阪市平野区,192152,54749,37422,5537,31885,44174,25117,15190,2715,1152,55807,43022,179244,30114,10296,16428,3390,56959,30114,93.2824
大阪府,大阪市北区,139376,28439,32259,5179,27080,30987,19015,7056,4502,414,47691,30573,420354,311551,78904,125193,107454,48105,311551,301.59712
大阪府,大阪市中央区,103726,18359,26171,4537,21634,21889,13761,5229,2601,298,37307,21591,449202,367067,102583,157403,107081,37605,367067,433.06596
大阪府,堺市,826161,267099,184886,24043,160843,231132,64866,149136,12163,4967,143044,161299,777430,177434,64866,99309,13259,148011,112568,94.10151
大阪府,堺市堺区,148682,45289,38302,5042,33260,35239,6964,25141,2361,773,29852,34466,171528,57312,20246,31766,5300,30625,57312,115.36568
大阪府,堺市中区,121236,38617,28498,3649,24849,31727,12435,17182,1387,723,22394,31004,112927,22695,10258,10479,1958,23117,22695,93.14643
大阪府,堺市東区,85043,28640,16017,2491,13526,27067,9232,15944,1268,623,13319,26444,68513,9914,4443,5014,457,13942,9914,80.56277
大阪府,堺市西区,135375,42268,32163,3886,28277,38540,10588,25083,2080,789,22404,37751,129579,31955,10813,18989,2153,23193,31955,95.71856
大阪府,堺市南区,138464,50894,28710,3461,25249,36783,10399,23838,1781,765,22077,36018,120770,18324,6310,11210,804,22842,18324,87.22123
大阪府,堺市北区,159757,48675,32804,4216,28588,51348,12766,34752,2813,1017,26930,50331,131382,21956,8570,11767,1619,27947,21956,82.23865
大阪府,堺市美原区,37604,12716,8392,1298,7094,10428,2482,7196,473,277,6068,10151,42731,15278,4226,10084,968,6345,15278,113.63419
大阪府,岸和田市,190658,61580,47283,5936,41347,45336,0,41495,2451,1390,36459,43946,174784,28072,0,26527,1545,37849,28072,91.6741
大阪府,豊中市,401558,127965,97588,12538,85050,112188,0,92038,17905,2245,63817,109943,357171,65556,0,45010,20546,66062,65556,88.9463
大阪府,池田市,104993,34655,24650,3381,21269,32350,0,24350,7359,641,13338,31709,95726,22442,0,11923,10519,13979,22442,91.1737
大阪府,吹田市,385567,116280,94085,10420,83665,112367,0,96092,14529,1746,62835,110621,371024,96078,0,71340,24738,64581,96078,96.22815
大阪府,泉大津市,74412,22082,15120,2019,13101,23014,0,21287,1073,654,14196,22360,67350,15298,0,14523,775,14850,15298,90.5096
大阪府,高槻市,352698,119500,91394,9090,82304,86781,0,62509,22347,1925,55023,84856,309698,41856,0,30538,11318,56948,41856,87.80827
大阪府,貝塚市,84443,28900,21476,2782,18694,25333,0,23677,1211,445,8734,24888,75009,15454,0,14501,953,9179,15454,88.82797
大阪府,守口市,143096,45706,29669,4890,24779,41108,0,36661,3274,1173,26613,39935,134095,30934,0,27445,3489,27786,30934,93.70982
大阪府,枚方市,397289,127995,101951,9760,92191,93364,0,67272,23918,2174,73979,91190,355804,49705,0,33978,15727,76153,49705,89.55798
大阪府,茨木市,287730,91099,75718,7921,67797,79424,0,63921,14400,1103,41489,78321,270079,60670,0,48146,12524,42592,60670,93.86543
大阪府,八尾市,264642,88072,69937,8228,61709,62711,0,55467,5338,1906,43922,60805,250399,46562,0,37660,8902,45828,46562,94.61801
大阪府,泉佐野市,100131,31379,29608,3639,25969,25585,0,22774,2240,571,13559,25014,106183,31066,0,27787,3279,14130,31066,106.04408
大阪府,富田林市,108699,38060,24917,3345,21572,31976,0,29478,1791,707,13746,31269,96962,19532,0,17464,2068,14453,19532,89.20229
大阪府,寝屋川市,229733,77295,50519,6806,43713,62080,0,53862,6359,1859,39839,60221,203414,33902,0,28858,5044,41698,33902,88.54366
大阪府,河内長野市,101692,39087,21662,2972,18690,27651,0,25116,1835,700,13292,26951,86977,12236,0,10326,1910,13992,12236,85.52984
大阪府,松原市,117641,38426,25526,3634,21892,31353,0,28835,1693,825,22336,30528,107303,20190,0,18236,1954,23161,20190,91.21225
大阪府,大東市,119367,36945,27748,3357,24391,33374,0,29569,2883,922,21300,32452,114850,27935,0,22736,5199,22222,27935,96.21587
大阪府,和泉市,184495,56710,44090,5406,38684,51961,0,48256,2698,1007,31734,50954,162169,28628,0,26544,2084,32741,28628,87.89886
大阪府,箕面市,136868,43117,32168,4432,27736,40845,0,34522,5482,841,20738,40004,120336,23472,0,18903,4569,21579,23472,87.92121
大阪府,柏原市,68775,22324,15667,2228,13439,21110,0,18583,1980,547,9674,20563,64371,16159,0,10832,5327,10221,16159,93.59651
大阪府,羽曳野市,108736,38805,23908,3734,20174,33048,0,30239,1949,860,12975,32188,94505,17957,0,15549,2408,13835,17957,86.91234
大阪府,門真市,119764,35457,25645,3598,22047,30983,0,27416,2308,1259,27679,29724,129495,39455,0,33883,5572,28938,39455,108.12515
大阪府,摂津市,87456,25970,20191,2736,17455,25052,0,21590,2843,619,16243,24433,95603,32580,0,28083,4497,16862,32580,109.31554
大阪府,高石市,55635,18503,10482,1511,8971,18393,0,16913,1005,475,8257,17918,51835,14118,0,13443,675,8732,14118,93.16977
大阪府,藤井寺市,63688,21708,13140,2026,11114,21283,0,19563,1268,452,7557,20831,55102,12245,0,11123,1122,8009,12245,86.51865
大阪府,東大阪市,493940,137550,131550,15278,116272,91134,0,78441,9928,2765,133706,88369,512261,106690,0,78441,28249,136471,106690,103.70915
大阪府,泉南市,60102,22828,14110,1951,12159,15893,0,14117,1510,266,7271,15627,56726,12251,0,10405,1846,7537,12251,94.38288
大阪府,四條畷市,55177,17532,10768,1793,8975,18756,0,15845,2447,464,8121,18292,47508,10623,0,8749,1874,8585,10623,86.10109
大阪府,交野市,75033,26604,15170,2218,12952,25978,0,21984,3411,583,7281,25395,59183,9545,0,8104,1441,7864,9545,78.87596
大阪府,大阪狭山市,58435,19501,10722,1514,9208,17613,0,16359,848,406,10599,17207,52958,11730,0,10900,830,11005,11730,90.62719
大阪府,阪南市,51254,18624,10199,1520,8679,14689,0,12615,1715,359,7742,14330,41684,4760,0,4001,759,8101,4760,81.32829
大阪府,島本町,30927,11212,5902,770,5132,11760,0,7480,4090,190,2053,11570,24496,5139,0,3485,1654,2243,5139,79.20587
大阪府,豊能町,18279,8267,2800,782,2018,5866,0,4086,1639,141,1346,5725,13636,1082,0,537,545,1487,1082,74.59927
大阪府,能勢町,9079,3477,2698,795,1903,2205,0,1097,1033,75,699,2130,8528,1579,0,513,1066,774,1579,93.93105
大阪府,忠岡町,16567,5993,2918,490,2428,5710,0,5468,201,41,1946,5669,15048,4150,0,4021,129,1987,4150,90.83117
大阪府,熊取町,43763,14979,9036,1360,7676,14562,0,13481,880,201,5186,14361,36092,6690,0,5717,973,5387,6690,82.47149
大阪府,田尻町,8434,2648,1999,282,1717,2936,0,2709,169,58,851,2878,9072,3516,0,3157,359,909,3516,107.56462
大阪府,岬町,14741,6174,2669,476,2193,3948,0,3007,818,123,1950,3825,12600,1684,0,1209,475,2073,1684,85.47588
大阪府,太子町,13009,4288,2475,531,1944,4874,0,4380,344,150,1372,4724,10170,1885,0,1512,373,1522,1885,78.17665
大阪府,河南町,15697,5134,3401,785,2616,5256,0,4825,278,153,1906,5103,15410,4816,0,3793,1023,2059,4816,98.17163
大阪府,千早赤阪村,4909,2264,869,244,625,1593,0,1491,72,30,183,1563,4534,1188,0,1105,83,213,1188,92.36097
兵庫県,兵庫県,5465002,1797287,1614474,185927,1428547,1266573,224080,670092,348388,24013,786668,348388,5249636,1027194,224080,670092,133022,810681,133022,96.05918
兵庫県,神戸市,1525152,474000,361694,42714,318980,395751,224080,92564,71961,7146,293707,164525,1560753,424206,224080,159653,40473,300853,200126,102.33426
兵庫県,神戸市東灘区,213562,62299,50425,6288,44137,61117,24298,14218,21692,909,39721,60208,202448,49094,19914,20797,8383,40630,49094,94.79589
兵庫県,神戸市灘区,136747,38464,30396,4004,26392,40335,23328,6846,9539,622,27552,39713,128946,31912,16112,10718,5082,28174,31912,94.2953
兵庫県,神戸市兵庫区,109144,30909,22879,3140,19739,27021,18991,3787,3644,599,28335,26422,124576,41854,27450,11938,2466,28934,41854,114.13912
兵庫県,神戸市長田区,94791,30288,18587,2908,15679,23563,17659,2799,2486,619,22353,22944,97219,25372,18143,6328,901,22972,25372,102.56142
兵庫県,神戸市須磨区,158719,54527,31469,3785,27684,44083,31424,6484,5469,706,28640,43377,141979,26637,18171,7297,1169,29346,26637,89.45306
兵庫県,神戸市垂水区,215302,72864,45429,4902,40527,60240,38133,14016,6888,1203,36769,59037,171623,15358,8866,6006,486,37972,15358,79.71268
兵庫県,神戸市北区,210492,72400,57250,6088,51162,55008,27843,17733,8392,1040,25834,53968,176263,19739,6739,11740,1260,26874,19739,83.73857
兵庫県,神戸市中央区,147518,35101,40307,4325,35982,25656,12150,5745,7302,459,46454,25197,284412,162091,86714,57071,18306,46913,162091,192.79817
